,Date,P/E,P/B,Div Yield
214,2011-04-01,17.41,2.09,1.26
215,2011-04-04,17.66,2.12,1.24
216,2011-04-05,17.91,2.15,1.23
217,2011-04-06,18.01,2.17,1.22
218,2011-04-07,18.13,2.18,1.21
219,2011-04-08,17.79,2.14,1.23
220,2011-04-11,17.61,2.12,1.25
221,2011-04-13,17.86,2.15,1.23
222,2011-04-15,17.77,2.13,1.24
223,2011-04-18,17.6,2.11,1.25
224,2011-04-19,17.63,2.11,1.25
225,2011-04-20,17.75,2.14,1.23
226,2011-04-21,17.68,2.14,1.23
227,2011-04-25,17.77,2.15,1.23
228,2011-04-26,17.79,2.15,1.22
229,2011-04-27,17.47,2.15,1.23
230,2011-04-28,17.21,2.12,1.24
231,2011-04-29,17.1,2.1,1.26
232,2011-05-02,16.81,2.07,1.27
233,2011-05-03,16.42,2.03,1.3
234,2011-05-04,16.32,2.02,1.31
235,2011-05-05,16.18,2.0,1.32
236,2011-05-06,16.35,2.03,1.3
237,2011-05-09,16.43,2.02,1.3
238,2011-05-10,16.43,2.02,1.3
239,2011-05-11,16.55,2.05,1.29
240,2011-05-12,16.42,2.03,1.3
241,2011-05-13,16.22,2.06,1.28
242,2011-05-16,16.29,2.06,1.28
243,2011-05-17,16.07,2.04,1.29
244,2011-05-18,15.95,2.03,1.3
245,2011-05-19,15.85,2.01,1.3
246,2011-05-20,15.88,2.03,1.3
247,2011-05-23,15.69,2.0,1.31
248,2011-05-24,15.7,2.0,1.31
249,2011-05-25,15.67,2.0,1.31
250,2011-05-26,15.64,1.99,1.32
251,2011-05-27,16.17,2.08,1.27
0,2011-05-30,16.32,2.1,1.27
1,2011-05-31,16.27,2.13,1.25
2,2011-06-01,16.39,2.14,1.25
3,2011-06-02,16.26,2.12,1.26
4,2011-06-03,16.25,2.1,1.27
5,2011-06-06,16.39,2.1,1.27
6,2011-06-07,16.52,2.12,1.26
7,2011-06-08,16.48,2.05,1.25
8,2011-06-09,16.48,2.05,1.25
9,2011-06-10,16.39,2.04,1.26
10,2011-06-13,16.46,2.05,1.25
11,2011-06-14,16.52,2.05,1.25
12,2011-06-15,16.38,2.04,1.26
13,2011-06-16,16.25,2.02,1.27
14,2011-06-17,16.23,2.01,1.28
15,2011-06-20,15.72,1.94,1.32
16,2011-06-21,15.67,1.94,1.32
17,2011-06-22,15.47,1.91,1.34
18,2011-06-23,15.48,1.93,1.32
19,2011-06-24,15.77,1.97,1.3
20,2011-06-27,15.95,1.99,1.28
21,2011-06-28,16.04,1.97,1.28
22,2011-06-29,16.08,1.97,1.28
23,2011-06-30,16.12,1.98,1.28
24,2011-07-01,16.18,1.98,1.27
25,2011-07-04,16.42,2.01,1.25
26,2011-07-05,16.38,2.01,1.26
27,2011-07-06,16.44,2.02,1.25
28,2011-07-07,16.71,2.05,1.23
29,2011-07-08,16.58,2.03,1.24
30,2011-07-11,16.47,2.02,1.25
31,2011-07-12,16.2,1.99,1.27
32,2011-07-13,16.44,2.02,1.25
33,2011-07-14,16.54,2.03,1.24
34,2011-07-15,16.53,2.03,1.25
35,2011-07-18,16.58,2.04,1.24
36,2011-07-19,16.67,2.05,1.23
37,2011-07-20,16.46,2.02,1.25
38,2011-07-21,16.29,2.0,1.27
39,2011-07-22,16.48,2.03,1.24
40,2011-07-25,16.99,2.09,1.17
41,2011-07-26,16.85,2.07,1.18
42,2011-07-27,16.96,2.07,1.18
43,2011-07-28,16.51,2.04,1.2
44,2011-07-29,16.41,2.02,1.22
45,2011-08-01,16.06,2.0,1.22
46,2011-08-02,15.82,1.97,1.24
47,2011-08-03,15.77,1.87,0.84
48,2011-08-04,15.59,1.85,0.85
49,2011-08-05,15.22,1.82,0.87
50,2011-08-08,14.96,1.79,0.88
51,2011-08-09,14.91,1.76,0.89
52,2011-08-10,15.31,1.81,0.87
53,2011-08-11,15.22,1.8,0.88
54,2011-08-12,15.13,1.79,0.88
55,2011-08-16,14.77,1.75,0.9
56,2011-08-17,14.67,1.73,0.91
57,2011-08-18,14.23,1.49,1.62
58,2011-08-19,14.23,1.48,1.63
59,2011-08-22,14.53,1.51,1.6
60,2011-08-23,14.71,1.53,1.58
61,2011-08-24,14.66,1.53,1.59
62,2011-08-25,14.42,1.5,1.62
63,2011-08-26,14.06,1.46,1.66
64,2011-08-29,14.45,1.5,1.61
65,2011-08-30,14.64,1.52,1.59
66,2011-09-02,14.89,1.55,1.57
67,2011-09-05,14.98,1.56,1.56
68,2011-09-06,15.02,1.56,1.55
69,2011-09-07,15.25,1.59,1.53
70,2011-09-08,15.32,1.6,1.52
71,2011-09-09,15.05,1.57,1.55
72,2011-09-12,14.63,1.52,1.59
73,2011-09-13,14.62,1.52,1.59
74,2011-09-14,14.75,1.54,1.58
75,2011-09-15,14.96,1.56,1.56
76,2011-09-16,14.94,1.55,1.56
77,2011-09-19,14.94,1.55,1.56
78,2011-09-20,15.13,1.57,1.54
79,2011-09-21,15.44,1.61,1.51
80,2011-09-22,14.81,1.54,1.57
81,2011-09-23,14.72,1.53,1.58
82,2011-09-26,14.44,1.5,1.61
83,2011-09-27,14.64,1.52,1.59
84,2011-09-28,14.46,1.5,1.61
85,2011-09-29,14.51,1.51,1.6
86,2011-09-30,14.42,1.5,1.61
87,2011-10-03,14.02,1.46,1.66
88,2011-10-04,13.79,1.44,1.69
89,2011-10-05,13.69,1.42,1.7
90,2011-10-07,13.88,1.44,1.68
91,2011-10-10,13.38,1.38,1.69
92,2011-10-11,13.46,1.38,1.68
93,2011-10-12,13.76,1.41,1.65
94,2011-10-13,13.73,1.41,1.65
95,2011-10-14,13.79,1.42,1.64
96,2011-10-17,13.75,1.41,1.65
97,2011-10-18,13.54,1.39,1.67
98,2011-10-19,13.67,1.41,1.65
99,2011-10-20,13.5,1.4,1.67
100,2011-10-21,13.4,1.39,1.68
101,2011-10-24,13.51,1.38,1.68
102,2011-10-25,13.54,1.39,1.68
103,2011-10-26,13.68,1.4,1.66
104,2011-10-28,14.1,1.44,1.61
105,2011-10-31,14.18,1.45,1.6
106,2011-11-01,13.91,1.43,1.63
107,2011-11-02,13.9,1.43,1.63
108,2011-11-03,13.94,1.43,1.62
109,2011-11-04,14.13,1.45,1.6
110,2011-11-08,14.2,1.45,1.6
111,2011-11-09,14.36,1.42,1.62
112,2011-11-11,14.19,1.4,1.64
113,2011-11-14,14.02,1.4,1.67
114,2011-11-15,13.77,1.35,1.72
115,2011-11-16,13.67,1.34,1.73
116,2011-11-17,13.43,1.32,1.76
117,2011-11-18,13.31,1.31,1.78
118,2011-11-21,13.02,1.29,1.82
119,2011-11-22,13.09,1.29,1.81
120,2011-11-23,12.88,1.24,1.86
121,2011-11-24,13.23,1.27,1.83
122,2011-11-25,13.21,1.26,1.83
123,2011-11-28,13.59,1.3,1.78
124,2011-11-29,13.42,1.26,1.81
125,2011-11-30,13.38,1.26,1.81
126,2011-12-01,13.71,1.28,1.78
127,2011-12-02,13.94,1.3,1.76
128,2011-12-05,13.92,1.3,1.76
129,2011-12-07,13.94,1.3,1.75
130,2011-12-08,13.63,1.27,1.79
131,2011-12-09,13.52,1.26,1.81
132,2011-12-12,13.17,1.23,1.86
133,2011-12-13,13.16,1.23,1.86
134,2011-12-14,13.03,1.21,1.88
135,2011-12-15,12.98,1.21,1.89
136,2011-12-16,12.67,1.18,1.93
137,2011-12-19,12.49,1.16,1.96
138,2011-12-20,12.17,1.13,2.01
139,2011-12-21,12.4,1.15,1.97
140,2011-12-22,12.66,1.18,1.93
141,2011-12-23,12.58,1.17,1.94
142,2011-12-26,12.7,1.18,1.93
143,2011-12-27,12.57,1.17,1.95
144,2011-12-28,12.45,1.16,1.96
145,2011-12-29,12.35,1.15,1.98
146,2011-12-30,12.36,1.15,1.98
147,2012-01-02,12.44,1.16,1.97
148,2012-01-03,12.93,1.2,1.89
149,2012-01-04,12.89,1.2,1.9
150,2012-01-05,12.86,1.19,1.91
151,2012-01-06,12.83,1.19,1.91
152,2012-01-07,12.9,1.2,1.9
153,2012-01-09,13.05,1.21,1.88
154,2012-01-10,13.5,1.25,1.81
155,2012-01-11,13.65,1.27,1.8
156,2012-01-12,13.72,1.27,1.79
157,2012-01-13,13.85,1.28,1.77
158,2012-01-16,13.86,1.28,1.77
159,2012-01-17,14.09,1.31,1.74
160,2012-01-18,13.89,1.28,1.78
161,2012-01-19,14.14,1.31,1.75
162,2012-01-20,14.25,1.32,1.74
163,2012-01-23,14.27,1.32,1.74
164,2012-01-24,14.61,1.34,1.71
165,2012-01-25,14.86,1.37,1.68
166,2012-01-27,14.96,1.37,1.67
167,2012-01-30,14.58,1.34,1.71
168,2012-01-31,14.95,1.37,1.67
169,2012-02-01,15.17,1.39,1.64
170,2012-02-02,14.94,1.4,1.64
171,2012-02-03,15.18,1.42,1.63
172,2012-02-06,15.88,1.45,1.59
173,2012-02-07,15.74,1.42,1.62
174,2012-02-08,16.0,1.45,1.59
175,2012-02-09,16.31,1.48,1.56
176,2012-02-10,16.31,1.44,1.59
177,2012-02-13,16.78,1.45,1.58
178,2012-02-14,17.13,1.47,1.56
179,2012-02-15,17.64,1.51,1.52
180,2012-02-16,18.01,1.52,1.51
181,2012-02-17,18.91,1.54,1.5
182,2012-02-21,19.19,1.58,1.48
183,2012-02-22,18.53,1.5,1.55
184,2012-02-23,18.4,1.52,1.57
185,2012-02-24,18.33,1.52,1.55
186,2012-02-27,17.59,1.47,1.61
187,2012-02-28,18.34,1.53,1.54
188,2012-02-29,18.62,1.55,1.52
189,2012-03-01,18.48,1.54,1.53
190,2012-03-02,18.35,1.53,1.54
191,2012-03-03,18.35,1.53,1.54
192,2012-03-05,18.01,1.5,1.57
193,2012-03-06,17.82,1.48,1.59
194,2012-03-07,17.89,1.49,1.59
195,2012-03-09,18.57,1.55,1.53
196,2012-03-12,18.82,1.57,1.51
197,2012-03-13,19.0,1.58,1.5
198,2012-03-14,19.02,1.58,1.49
199,2012-03-15,18.51,1.54,1.53
200,2012-03-16,18.3,1.52,1.55
201,2012-03-19,18.03,1.5,1.58
202,2012-03-20,18.26,1.52,1.56
203,2012-03-21,18.68,1.56,1.52
204,2012-03-22,18.12,1.51,1.57
205,2012-03-23,18.37,1.53,1.55
206,2012-03-26,18.01,1.5,1.58
207,2012-03-27,18.13,1.51,1.57
208,2012-03-28,17.81,1.48,1.59
209,2012-03-29,17.8,1.48,1.6
210,2012-03-30,18.3,1.52,1.55
211,2012-04-02,18.45,1.54,1.54
212,2012-04-03,18.66,1.55,1.52
213,2012-04-04,18.66,1.55,1.52
214,2012-04-09,18.28,1.52,1.55
215,2012-04-10,18.26,1.52,1.56
216,2012-04-11,18.11,1.51,1.57
217,2012-04-12,18.33,1.53,1.55
218,2012-04-13,18.12,1.51,1.57
219,2012-04-16,18.22,1.52,1.56
220,2012-04-17,18.36,1.53,1.55
221,2012-04-18,18.42,1.53,1.54
222,2012-04-19,18.42,1.53,1.54
223,2012-04-20,18.23,1.52,1.56
224,2012-04-23,17.83,1.49,1.59
225,2012-04-24,17.51,1.48,1.6
226,2012-04-25,17.25,1.46,1.63
227,2012-04-26,17.1,1.44,1.64
228,2012-04-27,12.89,1.37,2.02
229,2012-04-28,12.97,1.38,2.01
230,2012-04-30,13.12,1.39,1.99
231,2012-05-02,13.13,1.39,1.99
232,2012-05-03,12.93,1.37,2.02
233,2012-05-04,12.6,1.34,2.07
234,2012-05-07,12.85,1.36,2.03
235,2012-05-08,12.52,1.34,2.07
236,2012-05-09,12.28,1.31,2.11
237,2012-05-10,12.26,1.31,2.12
238,2012-05-11,12.07,1.29,2.14
239,2012-05-14,12.13,1.28,2.16
240,2012-05-15,12.22,1.29,2.14
241,2012-05-16,12.2,1.27,2.17
242,2012-05-17,12.11,1.26,2.18
243,2012-05-18,12.07,1.26,2.19
244,2012-05-21,12.1,1.27,2.17
245,2012-05-22,11.97,1.26,2.2
246,2012-05-23,11.88,1.25,2.21
247,2012-05-24,11.89,1.26,2.19
248,2012-05-25,11.97,1.27,2.18
249,2012-05-28,12.21,1.29,2.13
0,2012-05-29,12.07,1.28,2.15
1,2012-05-30,11.85,1.26,2.19
2,2012-05-31,11.9,1.26,2.18
3,2012-06-01,11.79,1.24,2.23
4,2012-06-04,11.77,1.24,2.23
5,2012-06-05,11.85,1.24,2.23
6,2012-06-06,12.32,1.27,2.15
7,2012-06-07,12.45,1.28,2.12
8,2012-06-08,12.59,1.29,2.11
9,2012-06-11,12.57,1.28,2.12
10,2012-06-12,12.7,1.3,2.1
11,2012-06-13,12.68,1.3,2.1
12,2012-06-14,12.39,1.27,2.13
13,2012-06-15,12.52,1.29,2.11
14,2012-06-18,12.34,1.27,2.14
15,2012-06-19,12.37,1.27,2.14
16,2012-06-20,12.53,1.29,2.11
17,2012-06-21,12.7,1.3,2.09
18,2012-06-22,12.74,1.31,2.08
19,2012-06-25,12.72,1.31,2.08
20,2012-06-26,12.79,1.31,2.07
21,2012-06-27,12.88,1.32,2.06
22,2012-06-28,12.86,1.32,2.06
23,2012-06-29,13.17,1.35,2.01
24,2012-07-02,13.3,1.37,1.99
25,2012-07-03,13.41,1.38,1.97
26,2012-07-04,13.55,1.39,1.95
27,2012-07-05,13.65,1.4,1.94
28,2012-07-06,13.5,1.39,1.96
29,2012-07-09,13.23,1.36,2.0
30,2012-07-10,13.45,1.38,1.97
31,2012-07-11,13.37,1.37,1.98
32,2012-07-12,13.28,1.36,1.99
33,2012-07-13,13.24,1.36,2.0
34,2012-07-16,13.17,1.35,2.01
35,2012-07-17,13.05,1.34,2.03
36,2012-07-18,13.1,1.34,2.02
37,2012-07-19,13.15,1.35,2.02
38,2012-07-20,13.13,1.35,2.02
39,2012-07-23,12.85,1.32,2.06
40,2012-07-24,12.87,1.32,2.05
41,2012-07-25,12.74,1.3,2.08
42,2012-07-26,12.48,1.26,2.13
43,2012-07-27,12.54,1.25,2.15
44,2012-07-30,12.82,1.28,2.1
45,2012-07-31,12.83,1.29,2.09
46,2012-08-01,12.96,1.3,2.07
47,2012-08-02,13.01,1.31,2.05
48,2012-08-03,12.95,1.31,2.06
49,2012-08-06,13.25,1.32,2.05
50,2012-08-07,13.33,1.32,2.04
51,2012-08-08,13.29,1.32,2.04
52,2012-08-09,13.27,1.31,2.06
53,2012-08-10,13.26,1.31,2.06
54,2012-08-13,13.42,1.33,2.04
55,2012-08-14,13.57,1.33,2.07
56,2012-08-16,13.65,1.31,2.08
57,2012-08-17,13.61,1.3,2.1
58,2012-08-21,13.68,1.31,2.09
59,2012-08-22,13.55,1.3,2.11
60,2012-08-23,13.52,1.29,2.12
61,2012-08-24,13.46,1.29,2.13
62,2012-08-27,13.35,1.27,2.16
63,2012-08-28,13.28,1.25,2.18
64,2012-08-29,13.17,1.24,2.2
65,2012-08-30,13.19,1.25,2.2
66,2012-08-31,13.17,1.24,2.21
67,2012-09-03,13.16,1.24,2.21
68,2012-09-04,13.25,1.25,2.19
69,2012-09-05,13.14,1.24,2.21
70,2012-09-06,13.22,1.25,2.2
71,2012-09-07,13.43,1.27,2.16
72,2012-09-08,13.49,1.27,2.15
73,2012-09-10,13.52,1.27,2.15
74,2012-09-11,13.56,1.28,2.14
75,2012-09-12,13.58,1.28,2.14
76,2012-09-13,13.47,1.27,2.16
77,2012-09-14,13.67,1.28,2.13
78,2012-09-17,14.02,1.32,2.08
79,2012-09-18,14.28,1.34,2.04
80,2012-09-20,14.13,1.33,2.06
81,2012-09-21,14.52,1.36,2.01
82,2012-09-24,14.56,1.37,2.0
83,2012-09-25,14.59,1.37,2.0
84,2012-09-26,14.64,1.38,1.99
85,2012-09-27,14.68,1.38,1.98
86,2012-09-28,14.59,1.56,1.6
87,2012-10-01,14.7,1.57,1.59
88,2012-10-03,14.81,1.59,1.58
89,2012-10-04,14.89,1.56,1.56
90,2012-10-05,14.74,1.55,1.58
91,2012-10-08,14.61,1.53,1.59
92,2012-10-09,14.71,1.54,1.58
93,2012-10-10,14.5,1.52,1.61
94,2012-10-11,14.82,1.55,1.57
95,2012-10-12,14.81,1.55,1.57
96,2012-10-15,14.81,1.55,1.57
97,2012-10-16,14.56,1.49,1.62
98,2012-10-17,14.55,1.48,1.62
99,2012-10-18,14.74,1.5,1.6
100,2012-10-19,14.53,1.49,1.62
101,2012-10-22,14.62,1.49,1.61
102,2012-10-23,14.41,1.45,1.64
103,2012-10-25,14.31,1.44,1.63
104,2012-10-26,14.12,1.42,1.65
105,2012-10-29,13.87,1.43,1.64
106,2012-10-30,13.71,1.41,1.66
107,2012-10-31,13.83,1.42,1.65
108,2012-11-01,13.99,1.44,1.63
109,2012-11-02,14.01,1.45,1.61
110,2012-11-05,13.89,1.44,1.63
111,2012-11-06,14.18,1.44,1.62
112,2012-11-07,14.02,1.46,1.62
113,2012-11-08,14.04,1.46,1.61
114,2012-11-09,13.68,1.44,1.63
115,2012-11-12,13.83,1.46,1.61
116,2012-11-13,13.8,1.47,1.6
117,2012-11-15,13.8,1.47,1.6
118,2012-11-16,13.64,1.44,1.63
119,2012-11-19,13.53,1.43,1.64
120,2012-11-20,13.36,1.4,1.63
121,2012-11-21,13.45,1.42,1.62
122,2012-11-22,13.5,1.42,1.62
123,2012-11-23,13.5,1.42,1.62
124,2012-11-26,13.62,1.43,1.6
125,2012-11-27,13.81,1.45,1.58
126,2012-11-29,13.95,1.47,1.56
127,2012-11-30,14.5,1.39,1.42
128,2012-12-03,14.69,1.41,1.4
129,2012-12-04,14.8,1.42,1.39
130,2012-12-05,14.87,1.43,1.39
131,2012-12-06,15.03,1.44,1.37
132,2012-12-07,14.97,1.44,1.38
133,2012-12-10,15.09,1.45,1.37
134,2012-12-11,14.92,1.43,1.38
135,2012-12-12,14.99,1.44,1.38
136,2012-12-13,14.74,1.41,1.4
137,2012-12-14,14.9,1.43,1.38
138,2012-12-17,15.0,1.44,1.37
139,2012-12-18,15.15,1.45,1.36
140,2012-12-19,15.17,1.46,1.36
141,2012-12-20,15.1,1.45,1.37
142,2012-12-21,14.75,1.42,1.4
143,2012-12-24,14.77,1.42,1.4
144,2012-12-26,14.88,1.43,1.39
145,2012-12-27,14.81,1.42,1.39
146,2012-12-28,14.9,1.43,1.39
147,2012-12-31,15.11,1.45,1.37
148,2013-01-01,15.37,1.47,1.35
149,2013-01-02,15.46,1.48,1.34
150,2013-01-03,15.55,1.49,1.33
151,2013-01-04,15.6,1.49,1.33
152,2013-01-07,15.66,1.5,1.32
153,2013-01-08,15.72,1.51,1.32
154,2013-01-09,15.6,1.49,1.33
155,2013-01-10,15.54,1.49,1.33
156,2013-01-11,15.27,1.46,1.36
157,2013-01-14,15.63,1.49,1.33
158,2013-01-15,15.67,1.5,1.33
159,2013-01-16,15.37,1.47,1.35
160,2013-01-17,15.46,1.48,1.34
161,2013-01-18,15.43,1.48,1.35
162,2013-01-21,15.52,1.48,1.34
163,2013-01-22,15.31,1.46,1.36
164,2013-01-23,15.1,1.44,1.37
165,2013-01-24,14.35,1.39,1.42
166,2013-01-25,14.81,1.44,1.38
167,2013-01-28,14.72,1.43,1.39
168,2013-01-29,14.58,1.42,1.4
169,2013-01-30,14.5,1.41,1.41
170,2013-01-31,14.59,1.42,1.4
171,2013-02-01,14.53,1.42,1.4
172,2013-02-04,14.49,1.39,1.42
173,2013-02-05,14.34,1.38,1.44
174,2013-02-06,14.38,1.39,1.43
175,2013-02-07,14.18,1.37,1.44
176,2013-02-08,13.98,1.36,1.46
177,2013-02-11,14.08,1.37,1.44
178,2013-02-12,13.76,1.35,1.45
179,2013-02-13,13.6,1.34,1.47
180,2013-02-14,13.39,1.31,1.5
181,2013-02-15,13.49,1.32,1.49
182,2013-02-18,13.59,1.33,1.48
183,2013-02-19,13.8,1.35,1.45
184,2013-02-20,13.75,1.35,1.46
185,2013-02-21,13.36,1.31,1.5
186,2013-02-22,13.41,1.32,1.49
187,2013-02-25,13.25,1.3,1.51
188,2013-02-26,13.0,1.28,1.54
189,2013-02-27,13.14,1.29,1.52
190,2013-02-28,12.5,1.24,1.59
191,2013-03-01,12.38,1.23,1.65
192,2013-03-04,12.12,1.2,1.68
193,2013-03-05,12.4,1.23,1.64
194,2013-03-06,12.55,1.25,1.62
195,2013-03-07,12.64,1.26,1.61
196,2013-03-08,12.79,1.27,1.59
197,2013-03-11,12.81,1.28,1.59
198,2013-03-12,12.7,1.26,1.61
199,2013-03-13,12.54,1.25,1.63
200,2013-03-14,12.76,1.27,1.6
201,2013-03-15,12.61,1.26,1.62
202,2013-03-18,12.52,1.25,1.63
203,2013-03-19,12.22,1.22,1.67
204,2013-03-20,11.87,1.18,1.72
205,2013-03-21,11.62,1.16,1.76
206,2013-03-22,11.6,1.15,1.76
207,2013-03-25,11.51,1.15,1.77
208,2013-03-26,11.4,1.14,1.79
209,2013-03-28,11.72,1.17,1.74
210,2013-04-01,11.92,1.2,1.71
211,2013-04-02,12.22,1.23,1.66
212,2013-04-03,12.06,1.21,1.69
213,2013-04-04,11.82,1.19,1.72
214,2013-04-05,11.82,1.19,1.72
215,2013-04-08,11.82,1.19,1.72
216,2013-04-09,11.7,1.17,1.74
217,2013-04-10,11.85,1.19,1.72
218,2013-04-11,11.85,1.19,1.72
219,2013-04-12,11.95,1.2,1.7
220,2013-04-15,11.95,1.2,1.7
221,2013-04-16,12.22,1.23,1.66
222,2013-04-17,12.23,1.24,1.66
223,2013-04-18,12.37,1.25,1.64
224,2013-04-22,12.61,1.28,1.6
225,2013-04-23,12.54,1.27,1.61
226,2013-04-25,12.6,1.28,1.61
227,2013-04-26,12.45,1.26,1.63
228,2013-04-29,12.73,1.29,1.6
229,2013-04-30,12.69,1.28,1.6
230,2013-05-02,12.9,1.3,1.58
231,2013-05-03,12.87,1.3,1.58
232,2013-05-06,13.06,1.32,1.56
233,2013-05-07,13.17,1.33,1.54
234,2013-05-08,13.05,1.32,1.55
235,2013-05-09,12.91,1.31,1.58
236,2013-05-10,12.86,1.31,1.58
237,2013-05-11,12.9,1.32,1.58
238,2013-05-13,12.58,1.29,1.61
239,2013-05-14,12.45,1.28,1.62
240,2013-05-15,12.73,1.31,1.59
241,2013-05-16,12.76,1.31,1.58
242,2013-05-17,12.87,1.32,1.57
243,2013-05-20,12.8,1.31,1.58
244,2013-05-21,12.66,1.3,1.6
245,2013-05-22,12.54,1.28,1.62
246,2013-05-23,12.4,1.24,1.67
247,2013-05-24,12.59,1.26,1.65
248,2013-05-27,12.76,1.27,1.63
249,2013-05-28,12.84,1.28,1.62
0,2013-05-29,12.87,1.26,1.64
1,2013-05-30,12.87,1.26,1.65
2,2013-05-31,12.56,1.23,1.69
3,2013-06-03,12.86,1.24,1.68
4,2013-06-04,12.9,1.24,1.67
5,2013-06-05,13.01,1.25,1.66
6,2013-06-06,13.01,1.26,1.65
7,2013-06-07,12.84,1.24,1.68
8,2013-06-10,12.92,1.22,1.71
9,2013-06-11,12.66,1.19,1.74
10,2013-06-12,12.57,1.19,1.75
11,2013-06-13,12.27,1.16,1.79
12,2013-06-14,12.44,1.17,1.77
13,2013-06-17,12.54,1.19,1.74
14,2013-06-18,12.64,1.2,1.73
15,2013-06-19,12.75,1.21,1.71
16,2013-06-20,12.42,1.18,1.76
17,2013-06-21,12.19,1.16,1.79
18,2013-06-24,12.11,1.13,1.84
19,2013-06-25,12.1,1.13,1.84
20,2013-06-26,11.95,1.12,1.85
21,2013-06-27,12.01,1.1,1.92
22,2013-06-28,12.38,1.12,1.87
23,2013-07-01,12.77,1.16,1.81
24,2013-07-02,12.64,1.15,1.83
25,2013-07-03,12.34,1.11,1.88
26,2013-07-04,12.45,1.12,1.87
27,2013-07-05,12.49,1.13,1.86
28,2013-07-08,12.56,1.13,1.84
29,2013-07-09,12.73,1.15,1.82
30,2013-07-10,12.64,1.14,1.83
31,2013-07-11,12.77,1.15,1.81
32,2013-07-12,12.81,1.16,1.81
33,2013-07-15,12.97,1.17,1.79
34,2013-07-16,12.71,1.15,1.82
35,2013-07-17,12.55,1.13,1.85
36,2013-07-18,12.78,1.15,1.82
37,2013-07-19,12.71,1.15,1.83
38,2013-07-22,13.4,1.21,1.73
39,2013-07-23,13.45,1.22,1.72
40,2013-07-24,13.34,1.2,1.75
41,2013-07-25,13.21,1.19,1.76
42,2013-07-26,13.39,1.2,1.76
43,2013-07-29,13.26,1.19,1.78
44,2013-07-30,12.85,1.16,1.83
45,2013-07-31,12.95,1.17,1.81
46,2013-08-01,12.67,1.14,1.85
47,2013-08-02,12.36,1.12,1.9
48,2013-08-05,12.5,1.13,1.88
49,2013-08-06,12.16,1.1,1.93
50,2013-08-07,12.59,1.12,1.9
51,2013-08-08,12.76,1.13,1.87
52,2013-08-12,12.95,1.15,1.84
53,2013-08-13,13.37,1.18,1.8
54,2013-08-14,13.36,1.19,1.79
55,2013-08-16,12.79,1.13,1.88
56,2013-08-19,12.3,1.12,1.89
57,2013-08-20,12.39,1.13,1.88
58,2013-08-21,12.06,1.1,1.94
59,2013-08-22,12.45,1.13,1.88
60,2013-08-23,12.66,1.14,1.86
61,2013-08-26,12.73,1.15,1.85
62,2013-08-27,12.37,1.12,1.9
63,2013-08-28,12.35,1.11,1.91
64,2013-08-29,12.54,1.13,1.88
65,2013-08-30,12.31,1.15,1.86
66,2013-09-02,12.57,1.17,1.83
67,2013-09-03,12.22,1.14,1.88
68,2013-09-04,12.41,1.15,1.85
69,2013-09-05,12.64,1.18,1.82
70,2013-09-06,12.68,1.18,1.81
71,2013-09-10,12.83,1.19,1.79
72,2013-09-11,13.06,1.22,1.76
73,2013-09-12,12.94,1.2,1.77
74,2013-09-13,13.06,1.21,1.73
75,2013-09-16,12.97,1.2,1.73
76,2013-09-17,13.0,1.2,1.77
77,2013-09-18,13.04,1.2,1.76
78,2013-09-19,13.54,1.25,1.7
79,2013-09-20,13.44,1.24,1.72
80,2013-09-23,13.26,1.22,1.75
81,2013-09-24,13.33,1.22,1.75
82,2013-09-25,13.37,1.22,1.76
83,2013-09-26,13.32,1.21,1.76
84,2013-09-27,9.59,1.1,2.01
85,2013-09-30,9.45,1.09,2.04
86,2013-10-01,9.57,1.1,2.05
87,2013-10-03,9.8,1.12,2.0
88,2013-10-04,9.8,1.12,2.02
89,2013-10-07,9.91,1.13,2.0
90,2013-10-08,9.92,1.13,2.0
91,2013-10-09,10.02,1.14,1.98
92,2013-10-10,10.03,1.15,1.98
93,2013-10-11,10.05,1.15,1.97
94,2013-10-14,10.11,1.15,1.96
95,2013-10-15,9.96,1.14,1.99
96,2013-10-17,9.94,1.13,1.99
97,2013-10-18,10.15,1.16,1.95
98,2013-10-21,10.3,1.18,1.92
99,2013-10-22,10.37,1.22,1.91
100,2013-10-23,10.31,1.21,1.92
101,2013-10-24,10.3,1.21,1.92
102,2013-10-25,10.13,1.19,1.95
103,2013-10-28,10.06,1.18,1.97
104,2013-10-29,10.33,1.2,1.93
105,2013-10-30,10.35,1.2,1.93
106,2013-10-31,10.54,1.23,1.89
107,2013-11-01,10.75,1.25,1.86
108,2013-11-03,10.8,1.26,1.85
109,2013-11-05,10.9,1.27,1.83
110,2013-11-06,10.95,1.26,1.84
111,2013-11-07,10.81,1.24,1.87
112,2013-11-08,11.09,1.25,1.87
113,2013-11-11,10.99,1.23,1.88
114,2013-11-12,10.83,1.22,1.91
115,2013-11-13,10.78,1.21,1.92
116,2013-11-14,10.99,1.23,1.88
117,2013-11-18,11.16,1.25,1.85
118,2013-11-19,11.87,1.26,1.85
119,2013-11-20,11.78,1.25,1.86
120,2013-11-21,11.58,1.23,1.89
121,2013-11-22,11.75,1.22,1.89
122,2013-11-25,11.84,1.25,1.85
123,2013-11-26,11.91,1.24,1.86
124,2013-11-27,12.02,1.24,1.84
125,2013-11-28,12.14,1.26,1.82
126,2013-11-29,11.99,1.24,1.77
