,Date,P/E,P/B,Div Yield
133,2016-12-12,34.49,10.87,1.81
134,2016-12-13,34.78,10.96,1.79
135,2016-12-14,34.48,10.86,1.81
136,2016-12-15,34.17,10.77,1.82
137,2016-12-16,33.65,10.69,1.84
138,2016-12-19,33.87,10.67,1.84
139,2016-12-20,34.01,10.72,1.83
140,2016-12-21,33.36,10.6,1.85
141,2016-12-22,33.29,10.56,1.86
142,2016-12-23,33.01,10.48,1.87
143,2016-12-26,33.08,10.5,1.87
144,2016-12-27,33.97,10.78,1.82
145,2016-12-28,34.19,10.85,1.81
146,2016-12-29,34.39,10.91,1.8
147,2016-12-30,35.22,11.1,1.77
148,2017-01-02,34.88,11.08,1.77
149,2017-01-03,35.14,11.16,1.76
150,2017-01-04,35.53,11.2,1.75
151,2017-01-05,35.76,11.27,1.74
152,2017-01-06,35.41,11.16,1.76
153,2017-01-09,35.61,11.22,1.75
154,2017-01-10,35.64,11.32,1.74
155,2017-01-11,35.95,11.34,1.73
156,2017-01-12,35.6,11.23,1.75
157,2017-01-13,36.02,11.36,1.73
158,2017-01-16,35.96,11.34,1.73
159,2017-01-17,36.38,11.47,1.71
160,2017-01-18,36.52,11.51,1.71
161,2017-01-19,36.7,11.57,1.7
162,2017-01-20,36.71,11.57,1.7
163,2017-01-23,36.97,11.7,1.68
164,2017-01-24,36.95,11.72,1.68
165,2017-01-25,37.45,11.88,1.65
166,2017-01-27,36.76,11.66,1.68
167,2017-01-30,36.74,11.65,1.69
168,2017-01-31,36.82,11.68,1.68
169,2017-02-01,37.91,12.03,1.63
170,2017-02-02,38.23,12.14,1.62
171,2017-02-03,38.13,12.11,1.62
172,2017-02-06,38.52,12.25,1.6
173,2017-02-07,38.54,12.24,1.61
174,2017-02-08,38.38,12.18,1.61
175,2017-02-09,38.55,12.23,1.61
176,2017-02-10,38.3,12.15,1.62
177,2017-02-13,38.2,12.11,1.62
178,2017-02-14,38.11,12.09,1.63
179,2017-02-15,38.24,12.13,1.62
180,2017-02-16,37.74,11.97,1.64
181,2017-02-17,37.93,12.0,1.64
182,2017-02-20,37.92,12.0,1.64
183,2017-02-21,37.93,12.01,1.64
184,2017-02-22,37.89,11.99,1.64
185,2017-02-23,37.88,12.0,1.64
186,2017-02-27,37.87,12.0,1.64
187,2017-02-28,37.73,11.95,1.64
188,2017-03-01,38.26,12.12,1.62
189,2017-03-02,37.87,12.0,1.64
190,2017-03-03,37.64,11.92,1.65
191,2017-03-06,37.83,11.98,1.64
192,2017-03-07,37.83,11.98,1.64
193,2017-03-08,37.78,11.97,1.64
194,2017-03-09,37.83,11.98,1.64
195,2017-03-10,37.74,11.96,1.64
196,2017-03-14,38.42,12.17,1.61
197,2017-03-15,38.5,12.2,1.61
198,2017-03-16,38.69,12.26,1.6
199,2017-03-17,39.68,12.57,1.56
200,2017-03-20,39.7,12.58,1.56
201,2017-03-21,40.2,12.73,1.54
202,2017-03-22,39.51,12.52,1.57
203,2017-03-23,39.42,12.49,1.57
204,2017-03-24,39.62,12.55,1.57
205,2017-03-27,39.6,12.55,1.57
206,2017-03-28,39.64,12.56,1.56
207,2017-03-29,39.99,12.67,1.55
208,2017-03-30,39.99,12.67,1.55
209,2017-03-31,39.77,12.6,1.56
210,2017-04-03,39.93,12.65,1.55
211,2017-04-05,39.84,12.62,1.56
212,2017-04-06,39.44,12.49,1.57
213,2017-04-07,39.25,12.43,1.58
214,2017-04-10,39.3,12.45,1.58
215,2017-04-11,39.95,12.66,1.55
216,2017-04-12,39.98,12.67,1.55
217,2017-04-13,39.71,12.58,1.56
218,2017-04-17,39.63,12.55,1.56
219,2017-04-18,39.5,12.51,1.57
220,2017-04-19,39.51,12.51,1.57
221,2017-04-20,39.69,12.57,1.56
222,2017-04-21,39.24,12.43,1.58
223,2017-04-24,39.43,12.49,1.57
224,2017-04-25,40.14,12.72,1.54
225,2017-04-26,41.06,13.01,1.51
226,2017-04-27,40.65,12.88,1.53
227,2017-04-28,39.99,12.67,1.55
228,2017-05-02,40.13,12.71,1.55
229,2017-05-03,40.01,12.67,1.55
230,2017-05-04,40.46,12.82,1.53
231,2017-05-05,39.92,12.64,1.55
232,2017-05-08,39.6,12.54,1.57
233,2017-05-09,39.74,12.59,1.56
234,2017-05-10,40.46,12.82,1.53
235,2017-05-11,40.59,12.86,1.53
236,2017-05-12,40.49,12.82,1.53
237,2017-05-15,40.74,12.91,1.52
238,2017-05-16,41.17,13.04,1.51
239,2017-05-17,40.99,12.99,1.51
240,2017-05-18,40.31,12.77,1.54
241,2017-05-19,41.12,13.03,1.51
242,2017-05-22,42.6,13.5,1.45
243,2017-05-23,42.21,13.38,1.47
244,2017-05-24,42.13,13.37,1.47
245,2017-05-25,42.25,13.41,1.47
246,2017-05-26,43.05,13.66,1.44
0,2017-05-29,43.86,13.9,1.41
1,2017-05-30,43.58,13.81,1.42
2,2017-05-31,43.68,13.84,1.42
3,2017-06-01,44.23,14.01,1.4
4,2017-06-02,44.63,14.14,1.39
5,2017-06-05,44.67,14.16,1.39
6,2017-06-06,44.05,13.96,1.41
7,2017-06-07,44.34,14.05,1.4
8,2017-06-08,44.16,14.02,1.4
9,2017-06-09,42.97,13.89,1.41
10,2017-06-12,42.84,13.85,1.42
11,2017-06-13,42.97,13.9,1.41
12,2017-06-14,42.64,13.79,1.42
13,2017-06-15,42.82,13.79,1.42
14,2017-06-16,43.06,13.88,1.42
15,2017-06-19,44.21,13.99,1.4
16,2017-06-20,44.14,13.96,1.41
17,2017-06-21,44.48,14.06,1.4
18,2017-06-22,44.37,14.03,1.4
19,2017-06-23,44.33,14.01,1.4
20,2017-06-27,44.37,14.03,1.4
21,2017-06-28,44.02,13.92,1.41
22,2017-06-29,44.29,14.0,1.4
23,2017-06-30,45.32,14.33,1.37
24,2017-07-03,47.08,14.88,1.32
25,2017-07-04,46.67,14.76,1.33
26,2017-07-05,46.33,14.65,1.34
27,2017-07-06,46.73,14.77,1.33
28,2017-07-07,46.53,14.71,1.34
29,2017-07-10,46.55,14.72,1.33
30,2017-07-11,46.36,14.66,1.34
31,2017-07-12,46.46,14.69,1.34
32,2017-07-13,47.3,14.95,1.31
33,2017-07-14,47.21,14.92,1.32
34,2017-07-17,46.41,14.67,1.34
35,2017-07-18,43.27,13.68,1.44
36,2017-07-19,43.9,13.52,1.42
37,2017-07-20,43.64,13.44,1.43
38,2017-07-21,43.69,13.46,1.43
39,2017-07-24,44.09,13.58,1.42
40,2017-07-25,43.91,13.53,1.42
41,2017-07-26,44.21,13.62,1.41
42,2017-07-27,43.96,13.55,1.42
43,2017-07-28,44.07,13.58,1.42
44,2017-07-31,43.58,13.43,1.43
45,2017-08-01,43.16,13.45,1.43
46,2017-08-02,42.74,13.32,1.44
47,2017-08-03,42.66,13.3,1.45
48,2017-08-04,42.77,13.35,1.44
49,2017-08-07,42.87,13.38,1.44
50,2017-08-08,42.36,13.22,1.45
51,2017-08-09,41.89,13.11,1.47
52,2017-08-10,41.66,13.04,1.47
53,2017-08-11,41.35,12.93,1.49
54,2017-08-14,41.6,13.01,1.48
55,2017-08-16,42.64,13.34,1.44
56,2017-08-17,42.6,13.32,1.44
57,2017-08-18,42.95,13.43,1.43
58,2017-08-21,42.86,13.37,1.44
59,2017-08-22,42.61,13.37,1.44
60,2017-08-23,42.6,13.37,1.44
61,2017-08-24,42.53,13.35,1.44
62,2017-08-28,42.87,13.46,1.43
63,2017-08-29,42.48,13.33,1.44
64,2017-08-30,42.86,13.45,1.43
65,2017-08-31,42.99,13.49,1.42
66,2017-09-01,43.11,13.53,1.42
67,2017-09-04,42.87,13.46,1.43
68,2017-09-05,43.0,13.49,1.42
69,2017-09-06,42.43,13.3,1.44
70,2017-09-07,42.15,13.22,1.45
71,2017-09-08,42.32,13.27,1.45
72,2017-09-11,42.55,13.34,1.44
73,2017-09-12,43.16,13.53,1.42
74,2017-09-13,42.69,13.39,1.44
75,2017-09-14,42.68,13.39,1.44
76,2017-09-15,42.48,13.32,1.44
77,2017-09-18,42.6,13.36,1.44
78,2017-09-19,42.72,13.4,1.43
79,2017-09-20,42.8,13.42,1.43
80,2017-09-21,42.45,13.31,1.44
81,2017-09-22,42.0,13.17,1.46
82,2017-09-25,41.61,13.05,1.47
83,2017-09-26,41.42,12.99,1.48
84,2017-09-27,40.9,12.83,1.5
85,2017-09-28,41.18,12.91,1.49
86,2017-09-29,40.83,12.53,1.5
87,2017-10-03,41.26,12.66,1.48
88,2017-10-04,41.86,12.85,1.46
89,2017-10-05,41.7,12.8,1.47
90,2017-10-06,41.9,12.86,1.46
91,2017-10-09,42.16,12.94,1.45
92,2017-10-10,42.02,12.9,1.46
93,2017-10-11,41.99,12.89,1.46
94,2017-10-12,42.47,13.03,1.44
95,2017-10-13,42.41,13.01,1.44
96,2017-10-16,42.69,10.64,1.43
97,2017-10-17,42.72,10.65,1.43
98,2017-10-18,42.83,10.67,1.43
99,2017-10-19,42.65,10.63,1.44
100,2017-10-23,42.39,10.56,1.45
101,2017-10-24,42.53,10.6,1.44
102,2017-10-25,42.75,10.66,1.43
103,2017-10-26,42.76,10.66,1.43
104,2017-10-27,42.8,10.73,1.42
105,2017-10-30,42.45,10.66,1.43
106,2017-10-31,42.07,10.57,1.43
107,2017-11-01,42.74,10.73,1.41
108,2017-11-02,42.3,10.62,1.43
109,2017-11-03,42.19,10.61,1.43
110,2017-11-06,42.24,10.62,1.43
111,2017-11-07,42.14,10.6,1.43
112,2017-11-08,42.11,10.59,1.43
113,2017-11-09,42.07,10.58,1.43
114,2017-11-10,42.39,10.66,1.42
115,2017-11-13,41.97,10.56,1.43
116,2017-11-14,41.83,10.52,1.44
117,2017-11-15,41.33,10.4,1.46
118,2017-11-16,41.77,10.51,1.44
119,2017-11-17,42.11,10.59,1.43
120,2017-11-20,42.28,10.63,1.42
121,2017-11-21,41.92,10.57,1.43
122,2017-11-22,42.03,10.61,1.43
123,2017-11-23,41.93,10.61,1.43
124,2017-11-24,42.23,10.68,1.42
125,2017-11-27,42.13,10.66,1.42
126,2017-11-28,42.18,10.67,1.42
127,2017-11-29,42.24,10.68,1.42
128,2017-11-30,41.99,10.69,1.5
129,2017-12-01,41.74,10.62,1.51
130,2017-12-04,41.89,10.66,1.5
131,2017-12-05,41.79,10.64,1.5
132,2017-12-06,41.67,10.61,1.51
133,2017-12-07,42.03,10.7,1.5
134,2017-12-08,43.03,10.95,1.46
135,2017-12-11,43.43,11.06,1.45
136,2017-12-12,42.86,10.91,1.47
137,2017-12-13,42.54,10.83,1.48
138,2017-12-14,42.9,10.92,1.46
139,2017-12-15,42.98,10.94,1.46
140,2017-12-18,43.02,10.95,1.46
141,2017-12-19,43.41,11.05,1.45
142,2017-12-20,43.47,11.06,1.45
143,2017-12-21,43.37,11.04,1.45
144,2017-12-22,43.44,11.06,1.45
145,2017-12-26,43.46,11.06,1.45
146,2017-12-27,43.32,11.03,1.45
147,2017-12-28,43.28,11.02,1.45
148,2017-12-29,43.69,11.12,1.44
149,2018-01-01,43.42,11.05,1.45
150,2018-01-02,43.17,10.99,1.46
151,2018-01-03,43.36,11.03,1.45
152,2018-01-04,43.43,11.05,1.45
153,2018-01-05,43.79,11.14,1.43
154,2018-01-08,44.13,11.23,1.42
155,2018-01-09,44.34,11.28,1.42
156,2018-01-10,44.28,11.27,1.42
157,2018-01-11,44.43,11.31,1.41
158,2018-01-12,44.25,11.26,1.42
159,2018-01-15,44.4,11.3,1.42
160,2018-01-16,43.91,11.17,1.43
161,2018-01-17,44.19,11.25,1.42
162,2018-01-18,44.69,11.37,1.41
163,2018-01-19,44.96,11.44,1.4
164,2018-01-22,45.11,11.48,1.39
165,2018-01-23,44.99,11.54,1.39
166,2018-01-24,43.93,11.6,1.38
167,2018-01-25,43.65,11.52,1.39
168,2018-01-29,43.4,11.46,1.4
169,2018-01-30,43.35,11.44,1.4
170,2018-01-31,42.73,11.28,1.42
171,2018-02-01,43.09,11.37,1.41
172,2018-02-02,42.73,11.3,1.41
173,2018-02-05,42.75,11.31,1.41
174,2018-02-06,41.93,11.09,1.44
175,2018-02-07,42.03,11.12,1.44
176,2018-02-08,42.11,11.14,1.44
177,2018-02-09,41.94,11.09,1.44
178,2018-02-12,42.12,11.14,1.44
179,2018-02-14,41.94,11.08,1.44
180,2018-02-15,42.08,11.12,1.44
181,2018-02-16,41.87,11.06,1.45
182,2018-02-19,41.58,10.98,1.46
183,2018-02-20,41.49,10.96,1.46
184,2018-02-21,41.52,11.05,1.45
185,2018-02-22,41.34,11.0,1.45
186,2018-02-23,41.67,11.09,1.44
187,2018-02-26,41.63,11.08,1.44
188,2018-02-27,41.76,11.11,1.44
189,2018-02-28,41.42,11.02,1.45
190,2018-03-01,41.37,11.02,1.45
191,2018-03-05,40.85,10.88,1.47
192,2018-03-06,40.43,10.77,1.49
193,2018-03-07,40.69,10.84,1.48
194,2018-03-08,40.52,10.79,1.48
195,2018-03-09,40.63,10.82,1.48
196,2018-03-12,41.69,11.1,1.44
197,2018-03-13,41.54,11.08,1.45
198,2018-03-14,41.36,11.03,1.45
199,2018-03-15,41.13,10.97,1.46
200,2018-03-16,40.61,10.83,1.48
201,2018-03-19,40.13,10.78,1.49
202,2018-03-20,40.26,10.83,1.48
203,2018-03-21,40.33,10.85,1.48
204,2018-03-22,40.25,10.83,1.48
205,2018-03-23,40.05,10.77,1.49
206,2018-03-26,40.45,10.88,1.47
207,2018-03-27,40.65,10.94,1.46
208,2018-03-28,40.39,10.86,1.47
209,2018-04-02,40.98,11.02,1.45
210,2018-04-03,40.99,11.03,1.45
211,2018-04-04,40.9,11.0,1.46
212,2018-04-05,41.25,11.1,1.44
213,2018-04-06,41.45,11.15,1.44
214,2018-04-09,41.92,11.28,1.42
215,2018-04-10,41.91,11.27,1.42
216,2018-04-11,42.0,11.3,1.42
217,2018-04-12,41.82,11.25,1.42
218,2018-04-13,41.73,11.22,1.43
219,2018-04-16,42.17,11.34,1.41
220,2018-04-17,42.58,11.45,1.4
221,2018-04-18,43.33,11.65,1.37
222,2018-04-19,43.57,11.72,1.37
223,2018-04-20,43.47,11.69,1.37
224,2018-04-23,43.33,11.66,1.37
225,2018-04-24,43.42,11.68,1.37
226,2018-04-25,43.32,11.65,1.37
227,2018-04-26,43.83,11.79,1.36
228,2018-04-27,43.97,11.83,1.35
229,2018-04-30,44.49,11.97,1.34
230,2018-05-02,44.56,11.99,1.34
231,2018-05-03,44.05,11.85,1.35
232,2018-05-04,43.57,11.72,1.37
233,2018-05-07,44.21,11.89,1.35
234,2018-05-08,44.16,11.88,1.35
235,2018-05-09,43.97,11.83,1.35
236,2018-05-10,43.66,11.74,1.36
237,2018-05-11,44.04,11.85,1.35
238,2018-05-14,43.98,11.83,1.35
239,2018-05-15,43.84,11.79,1.36
240,2018-05-16,44.64,12.01,1.33
241,2018-05-17,44.07,11.85,1.35
242,2018-05-18,44.62,12.0,1.33
243,2018-05-21,44.34,11.93,1.34
244,2018-05-22,44.22,11.89,1.35
245,2018-05-23,43.94,11.82,1.36
246,2018-05-24,44.07,11.86,1.35
247,2018-05-25,44.22,11.9,1.35
0,2018-05-28,44.24,11.98,1.34
1,2018-05-29,44.1,11.94,1.34
2,2018-05-30,44.03,11.92,1.34
3,2018-05-31,44.27,11.99,1.34
4,2018-06-01,43.96,11.9,1.35
5,2018-06-04,43.63,11.81,1.36
6,2018-06-05,43.55,11.79,1.36
7,2018-06-06,43.94,11.9,1.35
8,2018-06-07,44.35,12.01,1.33
9,2018-06-08,44.11,11.94,1.34
10,2018-06-11,43.48,11.98,1.34
11,2018-06-12,43.87,12.09,1.33
12,2018-06-13,43.65,12.03,1.33
13,2018-06-14,43.6,12.02,1.33
14,2018-06-15,43.43,11.97,1.34
15,2018-06-18,43.25,11.94,1.34
16,2018-06-19,43.16,11.92,1.34
17,2018-06-20,42.96,11.86,1.35
18,2018-06-21,42.67,11.79,1.36
19,2018-06-22,43.12,11.91,1.35
20,2018-06-25,42.92,11.85,1.35
21,2018-06-26,42.82,11.98,1.34
22,2018-06-27,42.57,11.91,1.35
23,2018-06-28,42.26,11.82,1.36
24,2018-06-29,43.09,11.83,1.35
25,2018-07-02,42.81,11.75,1.36
26,2018-07-03,43.1,11.83,1.35
27,2018-07-04,43.31,11.89,1.34
28,2018-07-05,43.74,12.01,1.33
29,2018-07-06,43.66,11.98,1.33
30,2018-07-09,44.02,12.08,1.32
31,2018-07-10,44.21,12.14,1.32
32,2018-07-11,44.34,12.17,1.31
33,2018-07-12,44.53,12.22,1.31
34,2018-07-13,44.08,12.1,1.32
35,2018-07-16,43.99,12.08,1.32
36,2018-07-17,43.55,11.95,1.34
37,2018-07-18,43.13,11.84,1.35
38,2018-07-19,43.46,11.93,1.34
39,2018-07-20,43.56,10.93,1.21
40,2018-07-23,44.63,11.2,1.18
41,2018-07-24,44.67,11.21,1.18
42,2018-07-25,44.58,11.19,1.18
43,2018-07-26,44.69,11.21,1.18
44,2018-07-27,45.75,11.43,1.19
45,2018-07-30,45.88,11.46,1.18
46,2018-07-31,46.13,11.52,1.18
47,2018-08-01,46.38,11.58,1.17
48,2018-08-02,46.23,11.55,1.18
49,2018-08-03,46.75,11.68,1.16
50,2018-08-06,45.41,11.6,1.17
51,2018-08-07,45.29,11.57,1.17
52,2018-08-08,45.34,11.63,1.17
53,2018-08-09,45.43,11.66,1.16
54,2018-08-10,45.56,11.69,1.16
55,2018-08-13,45.46,11.7,1.16
56,2018-08-14,45.81,11.79,1.15
57,2018-08-16,45.82,11.79,1.15
58,2018-08-17,46.7,12.02,1.13
59,2018-08-20,46.69,12.03,1.13
60,2018-08-21,46.59,12.0,1.13
61,2018-08-23,47.01,12.11,1.12
62,2018-08-24,46.61,12.03,1.13
63,2018-08-27,46.86,12.11,1.12
64,2018-08-28,46.71,12.07,1.12
65,2018-08-29,46.61,11.96,1.13
66,2018-08-30,47.21,12.12,1.12
67,2018-08-31,47.31,12.14,1.11
68,2018-09-03,46.15,11.84,1.14
69,2018-09-04,45.19,11.6,1.16
70,2018-09-05,44.83,11.5,1.18
71,2018-09-06,44.82,11.49,1.18
72,2018-09-07,45.1,11.57,1.17
73,2018-09-10,44.32,11.37,1.19
74,2018-09-11,43.25,11.09,1.22
75,2018-09-12,44.34,11.37,1.19
76,2018-09-14,44.57,11.43,1.18
77,2018-09-17,43.96,11.27,1.2
78,2018-09-18,44.44,11.4,1.19
79,2018-09-19,43.85,11.25,1.2
80,2018-09-21,43.74,11.22,1.2
81,2018-09-24,42.79,10.97,1.23
82,2018-09-25,43.33,11.11,1.22
83,2018-09-26,42.7,10.86,1.23
84,2018-09-27,42.66,10.85,1.23
85,2018-09-28,43.08,10.93,1.22
86,2018-10-01,43.32,10.99,1.21
87,2018-10-03,42.7,10.83,1.23
88,2018-10-04,41.44,10.51,1.26
89,2018-10-05,40.35,10.23,1.3
90,2018-10-08,40.11,10.17,1.31
91,2018-10-09,39.3,9.97,1.33
92,2018-10-10,39.95,10.13,1.31
93,2018-10-11,39.63,10.05,1.32
94,2018-10-12,40.75,10.34,1.29
95,2018-10-15,41.01,10.4,1.28
96,2018-10-16,41.25,10.46,1.27
97,2018-10-17,41.43,10.51,1.26
98,2018-10-19,41.75,10.59,1.25
99,2018-10-22,41.69,10.57,1.26
100,2018-10-23,41.23,10.46,1.27
101,2018-10-24,41.44,10.51,1.26
102,2018-10-25,41.13,10.43,1.27
103,2018-10-26,40.5,10.29,1.29
104,2018-10-29,40.85,10.38,1.28
105,2018-10-30,40.87,10.38,1.28
106,2018-10-31,41.27,10.48,1.27
107,2018-11-01,41.0,10.41,1.28
108,2018-11-02,41.69,10.59,1.26
109,2018-11-05,41.53,10.55,1.26
110,2018-11-06,41.17,10.46,1.27
111,2018-11-07,41.55,10.56,1.26
112,2018-11-09,41.51,10.55,1.26
113,2018-11-12,41.23,10.48,1.27
114,2018-11-13,41.61,10.57,1.26
115,2018-11-14,41.99,10.67,1.25
116,2018-11-15,41.95,10.66,1.25
117,2018-11-16,42.14,10.7,1.24
118,2018-11-19,42.86,10.89,1.22
119,2018-11-20,42.37,10.8,1.23
120,2018-11-21,42.35,10.79,1.23
121,2018-11-22,41.93,10.74,1.24
122,2018-11-26,42.74,10.99,1.21
123,2018-11-27,42.71,10.98,1.21
124,2018-11-28,42.38,10.9,1.22
125,2018-11-29,42.97,11.05,1.2
126,2018-11-30,43.01,11.06,1.2
127,2018-12-03,43.33,11.14,1.19
128,2018-12-04,43.05,11.07,1.2
129,2018-12-05,42.74,10.99,1.21
130,2018-12-06,42.1,10.83,1.23
131,2018-12-07,42.37,10.9,1.22
132,2018-12-10,41.71,10.73,1.24
133,2018-12-11,42.21,10.86,1.22
134,2018-12-12,42.95,11.05,1.2
135,2018-12-13,43.25,11.12,1.19
136,2018-12-14,43.36,11.15,1.19
137,2018-12-17,43.72,11.24,1.18
138,2018-12-18,43.67,11.23,1.18
139,2018-12-19,44.23,11.37,1.17
140,2018-12-20,43.92,11.29,1.18
141,2018-12-21,43.12,11.09,1.2
142,2018-12-24,42.76,11.0,1.21
143,2018-12-26,42.83,11.01,1.21
144,2018-12-27,43.37,11.15,1.19
145,2018-12-28,43.63,11.22,1.18
146,2018-12-31,43.59,11.05,1.13
147,2019-01-01,43.42,11.0,1.13
148,2019-01-02,43.13,10.93,1.14
149,2019-01-03,43.12,10.93,1.14
150,2019-01-04,43.12,10.93,1.14
151,2019-01-07,43.26,10.96,1.13
152,2019-01-08,43.24,10.96,1.13
153,2019-01-09,43.68,11.07,1.12
154,2019-01-10,43.67,11.07,1.12
155,2019-01-11,43.94,11.13,1.12
156,2019-01-14,43.88,11.12,1.12
157,2019-01-15,44.3,11.23,1.11
158,2019-01-16,43.97,11.14,1.12
159,2019-01-17,43.91,11.13,1.12
160,2019-01-18,43.62,11.06,1.12
161,2019-01-21,43.55,11.04,1.13
162,2019-01-22,43.58,11.04,1.13
163,2019-01-23,42.84,10.86,1.15
164,2019-01-24,42.91,10.87,1.14
165,2019-01-25,42.69,10.84,1.15
166,2019-01-28,42.16,10.7,1.16
167,2019-01-29,42.4,10.77,1.15
168,2019-01-30,41.98,10.67,1.17
169,2019-01-31,42.46,10.79,1.15
170,2019-02-01,42.94,10.93,1.14
171,2019-02-04,42.66,10.86,1.14
172,2019-02-05,42.31,10.77,1.15
173,2019-02-06,42.69,10.87,1.14
174,2019-02-07,43.04,10.96,1.13
175,2019-02-08,42.33,10.78,1.15
176,2019-02-11,42.27,10.76,1.16
177,2019-02-12,42.23,10.69,1.16
178,2019-02-13,42.03,10.66,1.17
179,2019-02-14,42.04,10.66,1.17
180,2019-02-15,41.84,10.61,1.17
181,2019-02-18,41.35,10.49,1.19
182,2019-02-19,41.41,10.5,1.18
183,2019-02-20,41.48,10.52,1.18
184,2019-02-21,41.64,10.56,1.18
185,2019-02-22,41.75,10.73,1.17
186,2019-02-25,41.87,10.76,1.17
187,2019-02-26,41.72,10.73,1.17
188,2019-02-27,41.6,10.7,1.18
189,2019-02-28,41.73,10.73,1.17
190,2019-03-01,42.02,10.81,1.17
191,2019-03-05,42.25,10.87,1.16
192,2019-03-06,42.34,10.9,1.16
193,2019-03-07,42.62,10.97,1.15
194,2019-03-08,42.68,10.98,1.15
195,2019-03-11,43.12,11.1,1.14
196,2019-03-12,43.44,11.18,1.13
197,2019-03-13,43.4,11.17,1.13
198,2019-03-14,43.42,11.17,1.13
199,2019-03-15,42.69,10.99,1.15
200,2019-03-18,43.0,11.07,1.14
201,2019-03-19,43.37,11.16,1.13
202,2019-03-20,43.18,11.11,1.13
203,2019-03-22,43.04,11.08,1.14
204,2019-03-25,42.64,10.97,1.15
205,2019-03-26,42.69,10.99,1.15
206,2019-03-27,42.6,10.96,1.15
207,2019-03-28,43.1,11.09,1.14
208,2019-03-29,46.62,12.38,1.03
209,2019-04-01,46.42,12.33,1.03
210,2019-04-02,46.24,12.28,1.04
211,2019-04-03,46.08,12.24,1.04
212,2019-04-04,46.12,12.25,1.04
213,2019-04-05,45.93,12.2,1.05
214,2019-04-08,45.83,12.17,1.05
215,2019-04-09,46.16,12.26,1.04
216,2019-04-10,46.12,12.25,1.04
217,2019-04-11,46.36,12.31,1.04
218,2019-04-12,46.95,12.47,1.02
219,2019-04-15,46.97,12.47,1.02
220,2019-04-16,47.27,12.55,1.02
221,2019-04-18,46.99,12.48,1.02
222,2019-04-22,46.77,12.42,1.03
223,2019-04-23,46.89,12.45,1.02
224,2019-04-24,47.1,12.51,1.02
225,2019-04-25,46.7,12.4,1.03
226,2019-04-26,46.8,12.43,1.03
227,2019-04-30,46.64,12.39,1.03
228,2019-05-02,46.27,12.29,1.04
229,2019-05-03,45.74,12.15,1.05
230,2019-05-06,45.47,12.08,1.06
231,2019-05-07,45.45,12.07,1.06
232,2019-05-08,45.2,12.0,1.06
233,2019-05-09,45.32,12.04,1.06
234,2019-05-10,43.99,11.99,1.06
235,2019-05-13,43.45,11.87,1.07
236,2019-05-14,43.71,11.94,1.07
237,2019-05-15,43.64,11.92,1.07
238,2019-05-16,43.69,11.94,1.07
239,2019-05-17,44.78,12.24,1.04
240,2019-05-20,45.66,12.48,1.02
241,2019-05-21,45.64,12.47,1.02
242,2019-05-22,45.21,12.35,1.03
243,2019-05-23,44.43,12.14,1.05
244,2019-05-24,44.79,12.24,1.04
245,2019-05-27,44.43,12.24,1.04
0,2019-05-28,44.36,12.23,1.04
1,2019-05-29,44.28,12.2,1.04
2,2019-05-30,44.26,12.2,1.04
3,2019-05-31,44.19,12.14,1.05
4,2019-06-03,44.83,12.31,1.03
5,2019-06-04,44.71,12.28,1.04
6,2019-06-06,44.5,12.22,1.04
7,2019-06-07,44.37,12.19,1.04
8,2019-06-10,44.95,12.34,1.03
9,2019-06-11,44.87,12.32,1.03
10,2019-06-12,44.97,12.35,1.03
11,2019-06-13,44.94,12.34,1.03
12,2019-06-14,44.36,12.13,1.09
13,2019-06-17,43.97,12.02,1.1
14,2019-06-18,43.79,11.97,1.1
15,2019-06-19,43.8,11.97,1.1
16,2019-06-20,43.9,12.0,1.1
17,2019-06-21,43.56,11.91,1.11
18,2019-06-24,43.62,11.92,1.1
19,2019-06-25,43.75,11.96,1.1
20,2019-06-26,43.71,11.95,1.1
21,2019-06-27,43.66,11.93,1.1
22,2019-06-28,43.21,10.94,1.16
23,2019-07-01,43.29,10.96,1.16
24,2019-07-02,43.45,11.0,1.16
25,2019-07-03,43.6,11.04,1.15
26,2019-07-04,43.71,11.07,1.15
27,2019-07-05,43.84,11.1,1.15
28,2019-07-08,43.28,10.96,1.16
29,2019-07-09,42.88,10.86,1.17
30,2019-07-10,42.64,10.8,1.18
31,2019-07-11,42.84,10.85,1.17
32,2019-07-12,42.78,10.79,1.18
33,2019-07-15,42.53,10.72,1.18
34,2019-07-16,42.95,10.83,1.17
35,2019-07-17,43.31,10.92,1.16
36,2019-07-18,43.22,10.9,1.16
37,2019-07-19,42.5,10.7,1.18
38,2019-07-22,42.04,10.59,1.2
39,2019-07-23,42.24,10.69,1.19
40,2019-07-24,42.25,10.69,1.19
41,2019-07-25,42.23,10.69,1.19
42,2019-07-26,42.46,10.75,1.18
43,2019-07-29,42.22,10.68,1.19
44,2019-07-30,42.06,10.64,1.19
45,2019-07-31,42.35,10.54,1.24
46,2019-08-01,42.26,10.49,1.25
47,2019-08-02,42.12,10.49,1.25
48,2019-08-05,41.9,10.44,1.26
49,2019-08-06,42.0,10.46,1.25
50,2019-08-07,41.96,10.45,1.25
51,2019-08-08,42.42,10.57,1.24
52,2019-08-09,42.67,10.63,1.23
53,2019-08-13,41.82,10.42,1.26
54,2019-08-14,42.02,10.46,1.25
55,2019-08-16,42.09,10.48,1.25
56,2019-08-19,42.01,10.46,1.25
