,Date,P/E,P/B,Div Yield
21,2015-06-29,60.83,4.94,0.81
22,2015-06-30,62.42,5.07,0.79
23,2015-07-01,62.18,5.05,0.8
24,2015-07-02,63.09,5.12,0.78
25,2015-07-03,63.08,5.12,0.78
26,2015-07-06,63.97,5.19,0.77
27,2015-07-07,63.35,5.14,0.78
28,2015-07-08,61.44,4.99,0.81
29,2015-07-09,60.89,4.94,0.81
30,2015-07-10,61.74,5.01,0.8
31,2015-07-13,63.66,5.17,0.78
32,2015-07-14,64.15,5.21,0.77
33,2015-07-15,64.42,5.23,0.77
34,2015-07-16,65.06,5.28,0.76
35,2015-07-17,65.19,5.29,0.76
36,2015-07-20,66.01,5.36,0.75
37,2015-07-21,66.36,5.39,0.75
38,2015-07-22,67.75,5.5,0.73
39,2015-07-23,66.56,5.4,0.74
40,2015-07-24,65.9,5.35,0.75
41,2015-07-27,66.54,5.4,0.74
42,2015-07-28,49.12,5.36,0.75
43,2015-07-29,50.45,5.5,0.73
44,2015-07-30,50.43,5.5,0.73
45,2015-07-31,50.94,5.55,0.72
46,2015-08-03,52.43,5.6,0.72
47,2015-08-04,52.39,5.6,0.72
48,2015-08-05,53.77,5.71,0.7
49,2015-08-06,53.66,5.7,0.71
50,2015-08-07,53.14,5.54,0.71
51,2015-08-10,51.18,5.73,0.72
52,2015-08-11,51.31,5.74,0.71
53,2015-08-12,49.93,5.59,0.73
54,2015-08-13,49.69,5.56,0.74
55,2015-08-14,51.62,5.83,0.72
56,2015-08-17,51.08,5.77,0.73
57,2015-08-18,50.97,5.75,0.73
58,2015-08-19,51.1,5.77,0.72
59,2015-08-20,49.67,5.61,0.75
60,2015-08-21,48.55,5.48,0.76
61,2015-08-24,44.64,5.04,0.83
62,2015-08-25,45.55,5.14,0.81
63,2015-08-26,46.06,5.2,0.8
64,2015-08-27,47.06,5.31,0.79
65,2015-08-28,48.14,5.41,0.77
66,2015-08-31,48.06,5.4,0.77
67,2015-09-01,46.69,5.24,0.79
68,2015-09-02,46.33,5.2,0.8
69,2015-09-03,47.01,5.28,0.79
70,2015-09-04,46.29,5.2,0.8
71,2015-09-07,46.28,5.21,0.8
72,2015-09-08,47.12,5.3,0.78
73,2015-09-09,48.44,5.45,0.76
74,2015-09-10,48.5,5.46,0.76
75,2015-09-11,48.66,5.47,0.76
76,2015-09-14,48.96,5.51,0.75
77,2015-09-15,48.81,5.49,0.76
78,2015-09-16,48.86,5.5,0.76
79,2015-09-18,49.31,5.55,0.75
80,2015-09-21,49.73,5.59,0.74
81,2015-09-22,48.75,5.48,0.76
82,2015-09-23,48.83,5.49,0.76
83,2015-09-24,49.72,5.59,0.74
84,2015-09-28,44.98,5.79,0.78
85,2015-09-29,45.38,5.84,0.77
86,2015-09-30,45.88,5.9,0.76
87,2015-10-01,46.46,5.91,0.73
88,2015-10-05,46.76,5.95,0.73
89,2015-10-06,46.4,5.86,0.77
90,2015-10-07,46.35,5.85,0.78
91,2015-10-08,46.23,5.83,0.78
92,2015-10-09,46.43,5.86,0.77
93,2015-10-12,46.46,5.86,0.77
94,2015-10-13,46.53,5.87,0.77
95,2015-10-14,45.35,5.72,0.79
96,2015-10-15,47.7,6.02,0.75
97,2015-10-16,48.08,6.07,0.75
98,2015-10-19,48.75,6.15,0.74
99,2015-10-20,49.59,6.2,0.73
100,2015-10-21,49.58,6.2,0.73
101,2015-10-23,48.96,6.12,0.74
102,2015-10-26,48.16,6.02,0.75
103,2015-10-27,48.26,6.03,0.75
104,2015-10-28,47.59,6.0,0.76
105,2015-10-29,46.09,5.92,0.77
106,2015-10-30,45.47,5.84,0.78
107,2015-11-02,45.59,5.87,0.77
108,2015-11-03,45.69,5.88,0.77
109,2015-11-04,45.8,5.89,0.77
110,2015-11-05,46.51,5.79,0.78
111,2015-11-06,45.61,5.68,0.8
112,2015-11-09,45.51,5.59,0.8
113,2015-11-10,44.58,5.54,0.81
114,2015-11-11,45.43,5.65,0.79
115,2015-11-13,44.15,5.49,0.81
116,2015-11-16,43.87,5.51,0.81
117,2015-11-17,43.99,5.53,0.81
118,2015-11-18,43.7,5.49,0.81
119,2015-11-19,44.91,5.64,0.79
120,2015-11-20,45.23,5.68,0.79
121,2015-11-23,46.07,5.79,0.77
122,2015-11-24,45.63,5.73,0.78
123,2015-11-26,46.25,5.81,0.77
124,2015-11-27,46.6,5.86,0.76
125,2015-11-30,46.72,5.87,0.76
126,2015-12-01,47.26,5.94,0.75
127,2015-12-02,47.27,5.94,0.75
128,2015-12-03,47.2,5.93,0.75
129,2015-12-04,45.99,5.78,0.77
130,2015-12-07,46.14,5.8,0.77
131,2015-12-08,46.01,5.78,0.77
132,2015-12-09,45.33,5.7,0.78
133,2015-12-10,46.01,5.78,0.77
134,2015-12-11,45.69,5.74,0.78
135,2015-12-14,46.38,5.83,0.77
136,2015-12-15,46.79,5.88,0.76
137,2015-12-16,46.86,5.89,0.76
138,2015-12-17,47.94,6.03,0.74
139,2015-12-18,47.85,6.01,0.74
140,2015-12-21,48.44,6.09,0.73
141,2015-12-22,48.32,6.07,0.74
142,2015-12-23,48.68,6.12,0.73
143,2015-12-24,48.44,6.09,0.73
144,2015-12-28,48.69,6.12,0.73
145,2015-12-29,48.93,6.15,0.73
146,2015-12-30,49.85,6.27,0.71
147,2015-12-31,50.56,6.35,0.7
148,2016-01-01,50.46,6.34,0.7
149,2016-01-04,49.4,6.21,0.72
150,2016-01-05,49.81,6.26,0.71
151,2016-01-06,49.61,6.23,0.72
152,2016-01-07,48.38,6.08,0.73
153,2016-01-08,48.54,6.1,0.73
154,2016-01-11,48.25,6.06,0.74
155,2016-01-12,47.93,6.02,0.74
156,2016-01-13,48.08,6.04,0.74
157,2016-01-14,47.91,6.02,0.74
158,2016-01-15,46.16,5.8,0.77
159,2016-01-18,44.65,5.64,0.79
160,2016-01-19,44.91,5.67,0.79
161,2016-01-20,43.56,5.5,0.81
162,2016-01-21,43.88,5.54,0.81
163,2016-01-22,44.91,5.67,0.79
164,2016-01-25,44.81,5.65,0.79
165,2016-01-27,45.1,5.69,0.79
166,2016-01-28,45.74,5.77,0.77
167,2016-01-29,47.23,5.96,0.75
168,2016-02-01,46.77,5.93,0.75
169,2016-02-02,45.13,5.75,0.78
170,2016-02-03,44.84,5.71,0.78
171,2016-02-04,44.31,5.64,0.79
172,2016-02-05,45.2,5.76,0.78
173,2016-02-08,44.67,5.7,0.78
174,2016-02-09,43.81,5.59,0.8
175,2016-02-10,42.49,5.46,0.82
176,2016-02-11,40.99,5.26,0.85
177,2016-02-12,40.99,5.26,0.85
178,2016-02-15,40.34,5.45,0.82
179,2016-02-16,38.75,5.23,0.85
180,2016-02-17,39.36,5.31,0.84
181,2016-02-18,40.07,5.41,0.83
182,2016-02-19,40.12,5.42,0.82
183,2016-02-22,40.73,5.5,0.81
184,2016-02-23,40.08,5.41,0.83
185,2016-02-24,39.98,5.4,0.83
186,2016-02-25,39.1,5.28,0.85
187,2016-02-26,39.32,5.29,0.84
188,2016-02-29,38.76,5.21,0.85
189,2016-03-01,40.56,5.45,0.81
190,2016-03-02,41.34,5.56,0.8
191,2016-03-03,41.32,5.55,0.8
192,2016-03-04,41.47,5.57,0.8
193,2016-03-08,41.12,5.53,0.8
194,2016-03-09,41.5,5.58,0.8
195,2016-03-10,41.31,5.55,0.8
196,2016-03-11,41.57,5.59,0.79
197,2016-03-14,41.92,5.64,0.79
198,2016-03-15,40.82,5.49,0.81
199,2016-03-16,40.85,5.49,0.81
200,2016-03-17,41.04,5.52,0.81
201,2016-03-18,41.34,5.56,0.8
202,2016-03-21,41.5,5.58,0.8
203,2016-03-22,41.53,5.58,0.8
204,2016-03-23,41.54,5.58,0.8
205,2016-03-28,41.08,5.52,0.8
206,2016-03-29,40.82,5.49,0.81
207,2016-03-30,40.79,5.48,0.81
208,2016-03-31,41.53,5.58,0.8
209,2016-04-01,44.15,5.54,0.76
210,2016-04-04,44.74,5.62,0.75
211,2016-04-05,43.47,5.46,0.78
212,2016-04-06,43.87,5.51,0.77
213,2016-04-07,43.33,5.44,0.78
214,2016-04-08,43.51,5.46,0.77
215,2016-04-11,43.98,5.52,0.77
216,2016-04-12,44.86,5.63,0.75
217,2016-04-13,44.81,5.62,0.75
218,2016-04-18,45.36,5.69,0.74
219,2016-04-20,45.12,5.66,0.75
220,2016-04-21,45.04,5.65,0.75
221,2016-04-22,45.17,5.67,0.75
222,2016-04-25,45.19,5.67,0.75
223,2016-04-26,46.09,5.77,0.73
224,2016-04-27,45.77,5.73,0.74
225,2016-04-28,45.45,5.69,0.74
226,2016-04-29,46.18,5.78,0.73
227,2016-05-02,46.3,5.79,0.73
228,2016-05-03,46.51,5.82,0.73
229,2016-05-04,45.01,5.67,0.75
230,2016-05-05,44.83,5.65,0.75
231,2016-05-06,44.87,5.65,0.75
232,2016-05-09,46.17,5.82,0.73
233,2016-05-10,45.93,5.78,0.73
234,2016-05-11,47.08,6.04,0.7
235,2016-05-12,47.32,6.07,0.7
236,2016-05-13,47.56,6.1,0.69
237,2016-05-16,47.57,6.11,0.69
238,2016-05-17,47.87,6.14,0.69
239,2016-05-18,47.06,6.04,0.7
240,2016-05-19,46.22,5.93,0.71
241,2016-05-20,46.26,5.94,0.71
242,2016-05-23,45.92,5.89,0.72
243,2016-05-24,44.51,5.88,0.72
244,2016-05-25,45.08,5.96,0.71
245,2016-05-26,45.33,5.99,0.71
246,2016-05-27,44.15,6.07,0.7
0,2016-05-30,43.74,6.04,0.7
1,2016-05-31,44.13,6.04,0.7
2,2016-06-01,44.4,6.08,0.7
3,2016-06-02,44.73,6.12,0.69
4,2016-06-03,44.51,6.1,0.7
5,2016-06-06,44.45,6.09,0.7
6,2016-06-07,45.0,6.16,0.69
7,2016-06-08,45.04,6.17,0.69
8,2016-06-09,45.29,6.2,0.68
9,2016-06-10,45.12,6.18,0.69
10,2016-06-13,45.29,6.2,0.68
11,2016-06-14,45.06,6.17,0.69
12,2016-06-15,45.35,6.21,0.68
13,2016-06-16,44.93,6.15,0.69
14,2016-06-17,44.83,6.14,0.69
15,2016-06-20,44.95,6.16,0.69
16,2016-06-21,44.88,6.15,0.69
17,2016-06-22,44.83,6.14,0.69
18,2016-06-23,44.66,6.12,0.69
19,2016-06-24,44.29,6.06,0.7
20,2016-06-27,44.02,6.03,0.7
21,2016-06-28,43.96,6.02,0.7
22,2016-06-29,44.84,6.14,0.69
23,2016-06-30,45.87,6.28,0.67
24,2016-07-01,45.83,6.28,0.68
25,2016-07-04,46.4,6.35,0.67
26,2016-07-05,46.36,6.35,0.67
27,2016-07-07,45.73,6.26,0.68
28,2016-07-08,46.04,6.3,0.67
29,2016-07-11,46.19,6.32,0.67
30,2016-07-12,46.25,6.33,0.67
31,2016-07-13,45.72,6.26,0.68
32,2016-07-14,46.59,6.36,0.67
33,2016-07-15,46.66,6.38,0.66
34,2016-07-18,45.87,6.27,0.68
35,2016-07-19,46.37,6.34,0.67
36,2016-07-20,46.3,6.33,0.67
37,2016-07-21,46.05,6.3,0.67
38,2016-07-22,46.78,6.4,0.66
39,2016-07-25,47.55,6.5,0.65
40,2016-07-26,47.4,6.27,0.65
41,2016-07-27,47.98,6.35,0.65
42,2016-07-28,48.04,6.36,0.65
43,2016-07-29,49.11,6.5,0.63
44,2016-08-01,49.71,6.58,0.62
45,2016-08-02,49.3,6.52,0.63
46,2016-08-03,48.74,6.45,0.64
47,2016-08-04,48.48,6.41,0.64
48,2016-08-05,49.3,6.52,0.63
49,2016-08-08,49.51,6.55,0.63
50,2016-08-09,49.9,6.6,0.62
51,2016-08-10,49.62,6.56,0.62
52,2016-08-11,48.91,6.53,0.67
53,2016-08-12,49.14,6.57,0.67
54,2016-08-16,49.09,6.56,0.67
55,2016-08-17,49.04,6.55,0.67
56,2016-08-18,49.56,6.62,0.66
57,2016-08-19,49.6,6.61,0.66
58,2016-08-22,49.53,6.61,0.66
59,2016-08-23,50.57,6.66,0.66
60,2016-08-24,51.09,6.72,0.65
61,2016-08-25,50.53,6.65,0.66
62,2016-08-26,50.28,6.58,0.66
63,2016-08-29,51.58,6.75,0.64
64,2016-08-30,51.8,6.78,0.64
65,2016-08-31,52.43,6.86,0.63
66,2016-09-01,51.84,6.79,0.64
67,2016-09-02,52.0,6.81,0.64
68,2016-09-06,52.34,6.85,0.63
69,2016-09-07,52.17,6.73,0.55
70,2016-09-08,52.54,6.77,0.55
71,2016-09-09,51.84,6.68,0.56
72,2016-09-12,50.1,6.46,0.58
73,2016-09-14,50.66,6.53,0.57
74,2016-09-15,52.08,6.71,0.56
75,2016-09-16,51.3,6.62,0.64
76,2016-09-19,51.71,6.67,0.64
77,2016-09-20,51.62,6.66,0.64
78,2016-09-21,51.66,6.67,0.64
79,2016-09-22,52.01,6.71,0.63
80,2016-09-23,51.39,6.69,0.63
81,2016-09-26,51.46,6.7,0.63
82,2016-09-27,51.56,6.7,0.63
83,2016-09-28,53.68,6.85,0.62
84,2016-09-29,52.6,6.71,0.63
85,2016-09-30,53.07,6.77,0.63
86,2016-10-03,55.51,7.13,0.59
87,2016-10-04,54.57,7.01,0.61
88,2016-10-05,55.23,7.07,0.6
89,2016-10-06,54.45,6.96,0.61
90,2016-10-07,55.73,7.09,0.6
91,2016-10-10,55.69,7.1,0.6
92,2016-10-13,53.84,6.56,0.62
93,2016-10-14,53.24,6.43,0.63
94,2016-10-17,51.12,6.23,0.65
95,2016-10-18,52.02,6.34,0.64
96,2016-10-19,52.23,6.32,0.64
97,2016-10-20,53.04,6.48,0.63
98,2016-10-21,52.33,6.49,0.63
99,2016-10-24,51.64,6.43,0.64
100,2016-10-25,51.95,6.44,0.64
101,2016-10-26,48.33,6.44,0.64
102,2016-10-27,47.61,6.33,0.65
103,2016-10-28,48.51,6.45,0.64
104,2016-10-30,48.71,6.48,0.63
105,2016-11-01,48.0,6.38,0.64
106,2016-11-02,47.22,6.28,0.65
107,2016-11-03,46.91,6.24,0.66
108,2016-11-04,46.82,6.23,0.66
109,2016-11-07,47.08,6.27,0.66
110,2016-11-08,48.23,6.27,0.66
111,2016-11-09,48.2,6.2,0.66
112,2016-11-10,48.42,6.27,0.66
113,2016-11-11,46.28,6.0,0.69
114,2016-11-15,44.98,5.76,0.71
115,2016-11-16,46.15,5.92,0.69
116,2016-11-17,45.21,5.79,0.71
117,2016-11-18,44.15,5.67,0.73
118,2016-11-21,42.41,5.51,0.75
119,2016-11-22,43.26,5.62,0.73
120,2016-11-23,43.83,5.69,0.72
121,2016-11-24,42.89,5.55,0.74
122,2016-11-25,42.72,5.67,0.73
123,2016-11-28,43.7,5.8,0.71
124,2016-11-29,43.8,5.81,0.71
125,2016-11-30,44.18,5.83,0.71
126,2016-12-01,44.24,5.83,0.71
127,2016-12-02,42.72,5.65,0.73
128,2016-12-05,43.06,5.7,0.73
129,2016-12-06,43.12,5.7,0.73
130,2016-12-07,42.74,5.65,0.73
131,2016-12-08,43.59,5.76,0.72
132,2016-12-09,44.41,5.87,0.71
133,2016-12-12,43.53,5.79,0.72
134,2016-12-13,43.03,5.72,0.72
135,2016-12-14,42.94,5.71,0.73
136,2016-12-15,42.67,5.67,0.73
137,2016-12-16,42.8,5.69,0.73
138,2016-12-19,42.58,5.65,0.73
139,2016-12-20,42.94,5.7,0.73
140,2016-12-21,42.25,5.65,0.73
141,2016-12-22,42.4,5.63,0.74
142,2016-12-23,42.42,5.63,0.73
143,2016-12-26,41.55,5.52,0.75
144,2016-12-27,42.35,5.58,0.74
145,2016-12-28,42.9,5.65,0.73
146,2016-12-29,43.34,5.71,0.72
147,2016-12-30,43.91,5.78,0.72
148,2017-01-02,43.67,5.79,0.71
149,2017-01-03,44.45,5.9,0.7
150,2017-01-04,44.9,5.91,0.7
151,2017-01-05,45.65,6.01,0.69
152,2017-01-06,45.13,5.94,0.7
153,2017-01-09,45.37,5.97,0.69
154,2017-01-10,45.45,5.99,0.69
155,2017-01-11,46.12,6.08,0.68
156,2017-01-12,46.09,6.08,0.68
157,2017-01-13,46.13,6.08,0.68
158,2017-01-16,46.24,6.1,0.68
159,2017-01-17,45.73,6.08,0.68
160,2017-01-18,46.2,6.11,0.68
161,2017-01-19,46.09,6.1,0.68
162,2017-01-20,45.11,5.99,0.69
163,2017-01-23,46.7,6.11,0.68
164,2017-01-24,47.59,6.1,0.68
165,2017-01-25,48.71,6.24,0.66
166,2017-01-27,48.57,6.22,0.67
167,2017-01-30,48.57,6.22,0.67
168,2017-01-31,47.92,6.13,0.67
169,2017-02-01,49.0,6.27,0.66
170,2017-02-02,50.03,6.29,0.66
171,2017-02-03,50.62,6.43,0.64
172,2017-02-06,51.26,6.49,0.64
173,2017-02-07,51.24,6.49,0.64
174,2017-02-08,51.86,6.57,0.63
175,2017-02-09,52.81,6.69,0.62
176,2017-02-10,52.93,6.66,0.62
177,2017-02-13,52.41,6.69,0.62
178,2017-02-14,52.15,6.62,0.62
179,2017-02-15,52.14,6.62,0.62
180,2017-02-16,52.12,6.62,0.63
181,2017-02-17,52.11,6.62,0.63
182,2017-02-20,53.31,6.68,0.62
183,2017-02-21,53.3,6.68,0.62
184,2017-02-22,52.81,6.62,0.63
185,2017-02-23,52.87,6.63,0.62
186,2017-02-27,51.92,6.59,0.63
187,2017-02-28,52.4,6.65,0.62
188,2017-03-01,52.37,6.65,0.62
189,2017-03-02,51.73,6.57,0.63
190,2017-03-03,52.12,6.62,0.63
191,2017-03-06,52.45,6.66,0.62
192,2017-03-07,52.78,6.7,0.62
193,2017-03-08,53.36,6.74,0.62
194,2017-03-09,53.66,6.78,0.61
195,2017-03-10,53.7,6.78,0.61
196,2017-03-14,54.22,6.85,0.61
197,2017-03-15,54.52,6.89,0.6
198,2017-03-16,54.71,6.91,0.6
199,2017-03-17,54.16,6.84,0.61
200,2017-03-20,54.35,6.87,0.6
201,2017-03-21,54.48,6.88,0.6
202,2017-03-22,54.06,6.83,0.61
203,2017-03-23,54.47,6.88,0.6
204,2017-03-24,54.28,6.86,0.61
205,2017-03-27,54.37,6.87,0.6
206,2017-03-28,55.29,6.98,0.59
207,2017-03-29,55.29,6.98,0.59
208,2017-03-30,55.51,7.01,0.59
209,2017-03-31,52.05,6.96,0.62
210,2017-04-03,51.75,6.92,0.62
211,2017-04-05,52.87,7.07,0.61
212,2017-04-06,53.22,7.12,0.6
213,2017-04-07,52.55,7.03,0.61
214,2017-04-10,53.02,7.09,0.61
215,2017-04-11,52.7,7.05,0.61
216,2017-04-12,52.04,6.96,0.62
217,2017-04-13,51.78,6.93,0.62
218,2017-04-17,51.78,6.93,0.62
219,2017-04-18,51.53,6.89,0.62
220,2017-04-19,52.33,7.0,0.61
221,2017-04-20,53.39,7.14,0.6
222,2017-04-21,53.56,7.17,0.6
223,2017-04-24,53.25,7.12,0.6
224,2017-04-25,53.51,7.16,0.6
225,2017-04-26,53.24,7.12,0.6
226,2017-04-27,53.46,7.15,0.6
227,2017-04-28,53.33,7.13,0.6
228,2017-05-02,53.65,7.18,0.6
229,2017-05-03,52.79,7.06,0.61
230,2017-05-04,52.36,7.0,0.61
231,2017-05-05,51.14,6.84,0.63
232,2017-05-08,51.16,6.84,0.63
233,2017-05-09,50.84,6.8,0.63
234,2017-05-10,51.98,6.95,0.62
235,2017-05-11,53.77,7.19,0.6
236,2017-05-12,52.64,7.04,0.61
237,2017-05-15,53.01,7.09,0.61
238,2017-05-16,52.86,7.07,0.61
239,2017-05-17,53.2,7.06,0.61
240,2017-05-18,52.31,6.95,0.62
241,2017-05-19,51.82,6.88,0.62
242,2017-05-22,51.8,6.88,0.62
243,2017-05-23,50.84,6.75,0.64
244,2017-05-24,49.94,6.63,0.65
245,2017-05-25,50.16,6.66,0.64
246,2017-05-26,51.38,6.8,0.63
0,2017-05-29,52.5,6.75,0.63
1,2017-05-30,52.76,6.78,0.63
2,2017-05-31,52.49,6.75,0.63
3,2017-06-01,52.83,6.79,0.63
4,2017-06-02,53.23,6.84,0.62
5,2017-06-05,53.35,6.86,0.62
6,2017-06-06,52.71,6.77,0.63
7,2017-06-07,52.77,6.8,0.62
8,2017-06-08,52.88,6.81,0.62
9,2017-06-09,52.57,6.81,0.62
10,2017-06-12,52.3,6.78,0.63
11,2017-06-13,52.27,6.77,0.63
12,2017-06-14,52.55,6.81,0.62
13,2017-06-15,52.34,6.78,0.63
14,2017-06-16,52.56,6.81,0.62
15,2017-06-19,49.74,6.85,0.62
16,2017-06-20,49.3,6.79,0.63
17,2017-06-21,49.33,6.79,0.63
18,2017-06-22,49.27,6.78,0.63
19,2017-06-23,48.56,6.69,0.64
20,2017-06-27,47.26,6.51,0.65
21,2017-06-28,46.89,6.46,0.66
22,2017-06-29,47.3,6.51,0.65
23,2017-06-30,47.66,6.56,0.65
24,2017-07-03,47.91,6.6,0.64
25,2017-07-04,47.79,6.58,0.65
26,2017-07-05,48.34,6.65,0.64
27,2017-07-06,48.3,6.65,0.64
28,2017-07-07,48.55,6.68,0.64
29,2017-07-10,48.56,6.69,0.64
30,2017-07-11,48.36,6.66,0.64
31,2017-07-12,48.67,6.7,0.63
32,2017-07-13,49.21,6.77,0.63
33,2017-07-14,48.99,6.74,0.63
34,2017-07-17,49.31,6.79,0.63
35,2017-07-18,49.33,6.79,0.63
36,2017-07-19,50.24,6.92,0.61
37,2017-07-20,49.95,6.88,0.62
38,2017-07-21,50.48,6.95,0.61
39,2017-07-24,50.27,6.92,0.61
40,2017-07-25,49.7,6.84,0.62
41,2017-07-26,49.38,6.8,0.62
42,2017-07-27,49.54,6.82,0.62
43,2017-07-28,49.65,6.84,0.62
44,2017-07-31,49.34,6.82,0.62
45,2017-08-01,49.53,6.85,0.62
46,2017-08-02,49.25,6.83,0.62
47,2017-08-03,49.11,6.8,0.63
48,2017-08-04,41.13,6.8,0.62
49,2017-08-07,40.92,6.77,0.63
50,2017-08-08,40.54,6.71,0.63
51,2017-08-09,40.1,6.63,0.64
52,2017-08-10,38.71,6.4,0.66
53,2017-08-11,38.22,6.32,0.67
54,2017-08-14,39.25,6.49,0.65
55,2017-08-16,39.39,6.52,0.65
56,2017-08-17,39.79,6.58,0.65
57,2017-08-18,39.22,6.49,0.65
58,2017-08-21,38.76,6.42,0.66
59,2017-08-22,37.5,6.44,0.66
60,2017-08-23,37.63,6.46,0.66
61,2017-08-24,37.52,6.45,0.66
62,2017-08-28,37.84,6.5,0.65
63,2017-08-29,37.68,6.47,0.66
64,2017-08-30,37.98,6.52,0.65
65,2017-08-31,37.99,6.53,0.65
66,2017-09-01,38.77,6.66,0.64
67,2017-09-04,39.0,6.7,0.63
68,2017-09-05,39.88,6.72,0.63
69,2017-09-06,39.95,6.73,0.63
70,2017-09-07,39.94,6.73,0.63
71,2017-09-08,39.69,6.14,0.64
72,2017-09-11,39.86,6.17,0.63
73,2017-09-12,40.32,6.24,0.63
74,2017-09-13,40.25,6.23,0.63
75,2017-09-14,40.34,6.24,0.62
76,2017-09-15,40.47,6.26,0.62
77,2017-09-18,41.2,6.38,0.61
78,2017-09-19,41.29,6.39,0.61
79,2017-09-20,41.24,6.38,0.61
80,2017-09-21,40.48,6.27,0.62
81,2017-09-22,39.53,6.12,0.64
82,2017-09-25,39.36,6.09,0.64
83,2017-09-26,39.23,6.07,0.64
84,2017-09-27,38.76,6.0,0.65
85,2017-09-28,38.68,5.99,0.65
86,2017-09-29,38.76,5.98,0.65
87,2017-10-03,38.83,5.99,0.65
88,2017-10-04,38.9,6.0,0.64
89,2017-10-05,39.14,6.04,0.64
90,2017-10-06,39.23,6.05,0.64
91,2017-10-09,39.65,6.12,0.63
92,2017-10-10,39.8,6.14,0.63
93,2017-10-11,39.03,6.02,0.64
94,2017-10-12,39.28,6.06,0.64
95,2017-10-13,39.1,6.03,0.64
96,2017-10-16,39.34,6.02,0.64
97,2017-10-17,38.65,5.92,0.65
98,2017-10-18,38.43,5.89,0.65
99,2017-10-19,38.3,5.86,0.66
100,2017-10-23,38.19,5.88,0.65
101,2017-10-24,39.56,6.09,0.63
102,2017-10-25,39.82,6.13,0.63
103,2017-10-26,39.85,6.18,0.62
104,2017-10-27,40.45,6.27,0.61
105,2017-10-30,40.64,6.3,0.61
106,2017-10-31,40.53,6.15,0.5
107,2017-11-01,40.41,6.12,0.5
108,2017-11-02,40.08,6.09,0.5
109,2017-11-03,41.04,6.24,0.49
110,2017-11-06,40.25,6.24,0.49
111,2017-11-07,39.87,6.18,0.5
112,2017-11-08,39.92,6.19,0.49
113,2017-11-09,39.88,6.19,0.49
114,2017-11-10,40.11,6.21,0.46
115,2017-11-13,39.49,6.18,0.46
116,2017-11-14,39.36,6.16,0.46
117,2017-11-15,38.94,6.09,0.47
118,2017-11-16,39.07,6.11,0.47
119,2017-11-17,39.08,6.08,0.47
120,2017-11-20,38.99,6.07,0.47
121,2017-11-21,39.23,6.12,0.46
122,2017-11-22,40.6,6.28,0.45
123,2017-11-23,40.63,6.3,0.45
124,2017-11-24,40.85,6.33,0.45
125,2017-11-27,41.75,6.47,0.44
126,2017-11-28,42.05,6.52,0.44
127,2017-11-29,41.87,6.49,0.44
128,2017-11-30,41.52,6.38,0.44
129,2017-12-01,40.7,6.25,0.45
130,2017-12-04,40.81,6.27,0.45
131,2017-12-05,41.18,6.33,0.44
132,2017-12-06,41.02,6.3,0.45
133,2017-12-07,41.59,6.39,0.44
134,2017-12-08,41.45,6.37,0.44
135,2017-12-11,41.64,6.4,0.44
136,2017-12-12,41.74,6.36,0.44
137,2017-12-13,41.76,6.36,0.44
138,2017-12-14,41.65,6.35,0.44
139,2017-12-15,42.01,6.4,0.44
140,2017-12-18,42.25,6.44,0.44
141,2017-12-19,42.64,6.5,0.43
142,2017-12-20,42.94,6.54,0.43
143,2017-12-21,43.17,6.58,0.43
144,2017-12-22,43.46,6.62,0.42
145,2017-12-26,43.71,6.66,0.42
146,2017-12-27,43.9,6.69,0.42
147,2017-12-28,43.78,6.67,0.42
148,2017-12-29,43.63,6.62,0.42
149,2018-01-01,43.59,6.61,0.42
150,2018-01-02,43.54,6.6,0.42
151,2018-01-03,43.66,6.62,0.42
152,2018-01-04,43.82,6.64,0.42
153,2018-01-05,44.45,6.74,0.41
154,2018-01-08,44.99,6.82,0.41
155,2018-01-09,44.44,6.74,0.41
156,2018-01-10,44.27,6.71,0.42
157,2018-01-11,44.48,6.75,0.41
158,2018-01-12,45.24,6.86,0.41
159,2018-01-15,45.88,6.96,0.4
160,2018-01-16,45.57,6.91,0.4
161,2018-01-17,44.9,6.81,0.41
162,2018-01-18,43.22,6.72,0.42
163,2018-01-19,42.1,6.76,0.41
164,2018-01-22,42.32,6.8,0.41
165,2018-01-23,42.16,6.78,0.41
166,2018-01-24,41.66,6.76,0.41
167,2018-01-25,41.31,6.7,0.42
168,2018-01-29,41.58,6.74,0.41
169,2018-01-30,41.21,6.68,0.42
170,2018-01-31,40.98,6.66,0.42
171,2018-02-01,40.64,6.63,0.42
172,2018-02-02,39.32,6.39,0.44
173,2018-02-05,39.3,6.39,0.44
174,2018-02-06,38.67,6.29,0.44
175,2018-02-07,39.29,6.39,0.44
176,2018-02-08,40.08,6.52,0.43
177,2018-02-09,39.69,6.45,0.43
178,2018-02-12,40.14,6.53,0.43
179,2018-02-14,39.98,6.5,0.43
180,2018-02-15,39.42,6.42,0.43
181,2018-02-16,38.84,6.33,0.44
182,2018-02-19,38.45,6.27,0.45
183,2018-02-20,38.71,6.31,0.44
184,2018-02-21,38.67,6.33,0.44
185,2018-02-22,38.35,6.28,0.44
186,2018-02-23,38.72,6.34,0.44
187,2018-02-26,39.47,6.46,0.43
188,2018-02-27,39.05,6.39,0.44
189,2018-02-28,38.65,6.33,0.44
190,2018-03-01,37.21,6.23,0.45
191,2018-03-05,36.86,6.17,0.45
